training_err,validation_err
1.5180251598358154,3.0349953174591064
1.3601421117782593,2.679126262664795
1.4165245294570923,2.915595531463623
1.3859895467758179,3.6931943893432617
1.2559096813201904,3.547400712966919
1.282565951347351,4.778670787811279
1.239221453666687,3.772200584411621
1.4746607542037964,2.806842803955078
1.4144344329833984,2.7284646034240723
1.4761735200881958,2.2881364822387695
1.3234612941741943,2.7007648944854736
1.5066514015197754,2.8314878940582275
1.4533615112304688,3.3369314670562744
1.3865411281585693,4.180850505828857
1.2961193323135376,2.915473699569702
1.412716269493103,4.192437171936035
1.3572951555252075,3.298959255218506
1.340803623199463,3.684028148651123
1.3971954584121704,3.057802677154541
1.4273381233215332,4.13434362411499
1.2144473791122437,3.00154972076416
1.330386757850647,2.187682867050171
1.4038599729537964,4.048560619354248
1.3878169059753418,3.247117519378662
1.2700090408325195,3.2311925888061523
1.3952430486679077,3.007319688796997
1.2854872941970825,3.412243366241455
1.4284108877182007,3.6064958572387695
1.42710542678833,3.775338649749756
1.335654854774475,4.446484088897705
1.31698477268219,2.521512269973755
1.2630633115768433,3.2374892234802246
1.4783955812454224,3.384190082550049
1.4992239475250244,2.8474578857421875
1.4056174755096436,3.704061269760132
1.4067567586898804,3.7866995334625244
1.2269809246063232,3.392388105392456
1.3201138973236084,2.8611466884613037
1.1446995735168457,3.3885927200317383
1.2717667818069458,2.8381059169769287
1.2565094232559204,2.3528504371643066
1.3360930681228638,3.143160581588745
1.334539532661438,2.7657063007354736
1.1608566045761108,3.139846086502075
1.3949254751205444,3.1340222358703613
1.2138639688491821,3.5637588500976562
1.3447271585464478,2.8302013874053955
1.190627098083496,4.33087158203125
1.3613700866699219,3.388059377670288
1.2067493200302124,3.4306468963623047
1.167665719985962,3.083306074142456
1.3208366632461548,4.166687965393066
1.2967262268066406,3.202946424484253
1.1827841997146606,2.854046106338501
1.3892556428909302,3.5280208587646484
1.2833038568496704,3.288268566131592
1.2359206676483154,2.7397639751434326
1.1584745645523071,2.8619489669799805
1.2523616552352905,2.655787706375122
1.2381914854049683,3.0344526767730713
1.2085061073303223,3.9801433086395264
1.3987228870391846,3.2552123069763184
1.1904985904693604,3.1225874423980713
1.1526175737380981,3.8065738677978516
1.1166516542434692,3.717421054840088
1.2268245220184326,3.097071886062622
1.2479298114776611,4.202520370483398
1.3626346588134766,3.847564220428467
1.1670833826065063,2.82305908203125
1.4155974388122559,3.6065833568573
1.1942894458770752,2.321655750274658
1.353380560874939,3.0114245414733887
1.357507586479187,3.9112343788146973
1.279994010925293,3.931046724319458
1.3115973472595215,3.0124661922454834
1.1936248540878296,3.3709769248962402
1.304443359375,3.941631555557251
1.3192076683044434,4.159547328948975
1.2718130350112915,3.5520823001861572
1.1818695068359375,3.3482666015625
1.3944108486175537,3.7638752460479736
1.285844087600708,3.4063405990600586
1.228509545326233,2.447450876235962
1.3043177127838135,3.32197904586792
1.253074049949646,4.359399795532227
1.3238115310668945,3.872493267059326
1.348880410194397,3.0507266521453857
1.2671808004379272,3.631676435470581
1.3362796306610107,2.461947202682495
1.344394564628601,4.676394462585449
1.2746158838272095,2.686526298522949
1.3591160774230957,2.405686378479004
1.3651986122131348,3.699965476989746
1.204771876335144,2.861124277114868
1.2971032857894897,2.8693180084228516
1.193057656288147,3.4590742588043213
1.239511251449585,2.8562722206115723
1.2602529525756836,4.149244785308838
1.1460371017456055,3.0617573261260986
1.200380563735962,3.4517624378204346
1.3334019184112549,2.5315144062042236
1.2215960025787354,4.061312198638916
1.1405701637268066,4.381035327911377
1.2142903804779053,2.5231943130493164
1.2401223182678223,2.2751071453094482
1.1830732822418213,3.506328821182251
1.1616883277893066,2.5840678215026855
1.3073800802230835,3.0623748302459717
1.1971461772918701,3.3710498809814453
1.151924967765808,4.634211540222168
1.232857584953308,2.5887176990509033
1.1786280870437622,2.593249559402466
1.0794726610183716,3.4912943840026855
1.3222037553787231,2.8285586833953857
1.1953405141830444,3.421156883239746
1.2487908601760864,3.1010360717773438
1.1629763841629028,3.032351016998291
1.1736226081848145,3.4132936000823975
1.2708770036697388,3.2245495319366455
1.1230007410049438,2.4879329204559326
1.250618815422058,2.590759038925171
1.1060209274291992,3.056413173675537
1.1916273832321167,2.0673468112945557
1.1182489395141602,3.37231183052063
1.1669464111328125,2.1665303707122803
1.1561570167541504,3.352006673812866
1.1013296842575073,4.020532131195068
1.1485778093338013,4.054046630859375
1.1949615478515625,3.1668455600738525
1.1046549081802368,3.8920581340789795
1.1488455533981323,2.2935433387756348
1.158840537071228,3.663149833679199
1.2165597677230835,3.379863977432251
1.0956987142562866,2.805473566055298
1.0745909214019775,4.237764835357666
1.2059544324874878,3.735158681869507
1.1194342374801636,4.064802646636963
1.2274410724639893,3.4973604679107666
1.1644017696380615,4.125161647796631
1.2179590463638306,3.402113676071167
1.1883480548858643,3.9408419132232666
1.1740063428878784,3.325603723526001
1.1426502466201782,2.9797286987304688
1.1066099405288696,2.9487946033477783
1.170178771018982,2.7623212337493896
1.1120617389678955,2.7312469482421875
1.1271177530288696,3.439194440841675
1.1926236152648926,2.7061078548431396
1.1296194791793823,3.459872245788574
1.179387092590332,3.2846078872680664
1.205017328262329,3.8563833236694336
1.1873542070388794,3.694322347640991
1.1596665382385254,3.939228057861328
1.0549392700195312,4.061774253845215
1.1473826169967651,4.472949028015137
1.0788187980651855,3.15156888961792
1.0940848588943481,2.9908993244171143
1.2251325845718384,3.0711162090301514
1.1707216501235962,4.165735721588135
1.0670288801193237,2.9663870334625244
0.999373197555542,3.431959629058838
1.0967949628829956,3.7663652896881104
1.0753610134124756,3.008944511413574
1.0230869054794312,2.7660160064697266
1.1413516998291016,2.9128246307373047
1.0768839120864868,2.8503122329711914
1.0940717458724976,2.7286980152130127
1.1601969003677368,2.8336880207061768
1.1850764751434326,2.432245969772339
1.1973538398742676,3.546696662902832
1.1520259380340576,2.9083683490753174
1.1042886972427368,2.6815836429595947
1.1184066534042358,3.554001569747925
1.1091413497924805,3.0646848678588867
1.1817516088485718,3.7353429794311523
1.2331629991531372,2.6813230514526367
1.0728719234466553,3.5178258419036865
1.06708562374115,2.303370714187622
1.0601187944412231,3.1643245220184326
1.106839895248413,2.2003958225250244
1.112097144126892,3.335066556930542
1.0277010202407837,2.7967522144317627
1.191967487335205,2.0307719707489014
1.1653401851654053,4.4129228591918945
1.1389561891555786,2.904442071914673
1.134326696395874,3.996479034423828
1.1112226247787476,3.536557912826538
1.0664376020431519,3.515944719314575
1.1190516948699951,4.478137969970703
1.1197350025177002,3.933518648147583
1.176355004310608,2.4726309776306152
1.1329843997955322,3.8799679279327393
1.0285534858703613,2.4774374961853027
1.0051300525665283,3.649580955505371
1.174756646156311,3.0002050399780273
1.0291355848312378,3.391505241394043
1.009695291519165,2.28440523147583
1.150394320487976,3.280439853668213
1.052882432937622,3.589082717895508
1.0742425918579102,2.617755174636841
1.0706367492675781,3.0099568367004395
1.2522015571594238,3.7155139446258545
1.0459307432174683,3.089623212814331
1.0919780731201172,3.2806947231292725
1.0436584949493408,2.6526901721954346
1.0287286043167114,2.8185384273529053
1.0702605247497559,4.150569438934326
1.1067752838134766,2.5841150283813477
1.1549240350723267,4.297587871551514
1.1202421188354492,4.170708656311035
1.0880818367004395,3.62666916847229
1.1771572828292847,1.9405417442321777
1.069329857826233,4.1648736000061035
1.182932734489441,3.731830358505249
1.1021097898483276,2.5991766452789307
1.1262093782424927,3.0604236125946045
1.0750306844711304,2.140949010848999
0.9934249520301819,3.1176090240478516
1.0882482528686523,3.7720353603363037
1.1100740432739258,2.7411696910858154
1.1743853092193604,3.397824764251709
1.0629252195358276,2.0893149375915527
0.9737920761108398,4.499885082244873
1.143425703048706,2.343517303466797
1.0054529905319214,3.8456099033355713
1.1248866319656372,3.025381088256836
1.1248886585235596,2.697742223739624
1.008169174194336,2.850661039352417
0.9930760860443115,3.6400306224823
1.0698018074035645,4.9648756980896
1.0307992696762085,3.1677989959716797
1.1167583465576172,3.3034205436706543
1.0330723524093628,4.544589996337891
1.0346715450286865,3.153479814529419
1.0313827991485596,3.2560253143310547
1.1942813396453857,3.741755723953247
1.1033786535263062,2.9744062423706055
1.0956226587295532,3.878246545791626
1.0722752809524536,3.930377960205078
1.0180909633636475,3.6054959297180176
0.9997739195823669,3.377115488052368
1.1541125774383545,3.8261609077453613
1.1628053188323975,2.7432079315185547
1.047461748123169,2.9377830028533936
1.1232123374938965,2.228919744491577
1.0344390869140625,2.7907278537750244
1.0594866275787354,2.9759860038757324
1.0357686281204224,3.2922143936157227
1.092155933380127,4.182900428771973
1.0324945449829102,3.377774238586426
1.0801748037338257,2.8824589252471924
1.038700819015503,2.635801315307617
1.0718539953231812,2.665888786315918
1.186965823173523,2.6487560272216797
1.0983893871307373,2.8680717945098877
1.0629841089248657,3.2682595252990723
1.040897011756897,3.5443150997161865
1.0235302448272705,3.261094331741333
0.9995803236961365,3.3377249240875244
1.1247087717056274,3.813730001449585
1.054814100265503,2.9214370250701904
1.038589358329773,3.430995225906372
1.0227842330932617,3.4151244163513184
1.0219852924346924,2.4283511638641357
0.9936453700065613,2.618464946746826
0.9964309334754944,2.747426986694336
1.0687978267669678,2.5655863285064697
1.0523951053619385,2.9300789833068848
0.9772586822509766,2.578219413757324
1.0178474187850952,3.7962706089019775
1.018079161643982,4.576473712921143
1.0036920309066772,2.1958603858947754
0.9872448444366455,2.5805206298828125
1.0066382884979248,4.445423126220703
0.9526011347770691,2.2981302738189697
1.1161887645721436,3.208214044570923
1.0989030599594116,4.273121356964111
1.0058549642562866,2.8567216396331787
1.0029934644699097,3.9905941486358643
1.0362287759780884,3.516772747039795
1.0575745105743408,2.7872908115386963
0.9419043064117432,4.474568843841553
1.062464952468872,3.2986743450164795
0.997536301612854,3.203994035720825
0.9473714828491211,3.3701984882354736
1.0833035707473755,2.5097670555114746
1.0255812406539917,2.892580270767212
0.9902951121330261,3.5036392211914062
1.079813003540039,3.7832190990448
0.9991816282272339,3.4355971813201904
1.0169672966003418,3.8734681606292725
1.019083023071289,4.01772403717041
1.036974310874939,3.4338464736938477
1.0484713315963745,3.464327812194824
1.0424984693527222,3.8395872116088867
0.9734205603599548,2.2634849548339844
0.9860143661499023,3.7628777027130127
1.0135644674301147,3.4111111164093018
0.9935479760169983,2.8524725437164307
1.106346845626831,3.325899124145508
0.9968686699867249,3.6643667221069336
1.0035032033920288,2.6539053916931152
1.0876022577285767,2.9915902614593506
1.0492793321609497,2.695434093475342
0.9737281203269958,2.715818166732788
0.9839839935302734,3.0129897594451904
1.1074732542037964,2.71022367477417
0.9419569969177246,4.396829128265381
1.0939937829971313,3.195131540298462
1.0504422187805176,2.2295620441436768
1.0204830169677734,2.6485421657562256
0.9518696069717407,3.969876289367676
1.028130292892456,3.945615291595459
0.9840714931488037,3.395484685897827
1.0105016231536865,2.957310438156128
0.9493994116783142,3.249436855316162
0.9842700958251953,3.783317804336548
0.8786777853965759,2.826388120651245
1.0329407453536987,3.7051401138305664
1.030720591545105,3.041800022125244
1.055422067642212,3.2196707725524902
1.0625921487808228,3.315262794494629
1.0119236707687378,3.0388870239257812
1.0065029859542847,3.2520833015441895
1.004321575164795,4.230954647064209
0.9689245820045471,2.5560874938964844
1.0314353704452515,2.62264347076416
1.0483477115631104,4.475377559661865
1.0369001626968384,3.5266237258911133
1.055412769317627,3.323005437850952
1.0885875225067139,3.1932382583618164
0.9201927185058594,2.856217384338379
1.028823733329773,3.057274103164673
0.9719931483268738,2.520848274230957
1.0133557319641113,3.9467062950134277
1.0486536026000977,3.9580044746398926
0.9762213230133057,2.984179735183716
0.9378805160522461,3.3877058029174805
1.0327470302581787,4.016170978546143
0.9742490649223328,2.417801856994629
0.9784324169158936,3.296881914138794
1.004001259803772,2.804224729537964
0.883753776550293,3.262031316757202
0.9582005143165588,2.105362892150879
0.9544942378997803,3.069279432296753
1.0546886920928955,2.975236415863037
0.9737851023674011,3.129988670349121
0.9784380197525024,2.7064292430877686
0.9443478584289551,2.349585771560669
1.0143656730651855,2.637953519821167
0.9431635141372681,3.0048668384552
1.0116252899169922,2.5086331367492676
1.0174055099487305,3.1659750938415527
0.9858675599098206,4.31930685043335
0.9158929586410522,3.29213809967041
0.9370096325874329,3.4132156372070312
0.961686372756958,3.629333019256592
0.9195938110351562,3.0815467834472656
0.872897207736969,2.3630545139312744
0.9436042904853821,3.259298324584961
0.9783891439437866,2.739654779434204
0.9031462669372559,3.5437276363372803
1.0152288675308228,3.4936232566833496
0.9683800339698792,3.6967015266418457
0.9282910823822021,3.2858612537384033
0.9418294429779053,2.7215945720672607
0.9139071106910706,2.9358272552490234
0.9520796537399292,3.532261848449707
0.9754469394683838,2.7416164875030518
0.9181901812553406,3.465704917907715
1.010216474533081,2.1960577964782715
0.8904904127120972,3.154634475708008
0.9603298306465149,3.487373113632202
0.9910102486610413,2.893256425857544
0.9937224984169006,3.8510823249816895
0.9898667931556702,3.365845203399658
0.8971356153488159,3.642827272415161
0.9083431363105774,4.0127644538879395
0.9433603286743164,3.6333165168762207
0.9397794008255005,3.7168898582458496
0.8562703132629395,2.9136853218078613
0.8984981179237366,3.7090253829956055
0.9344238042831421,4.214329719543457
0.9423732757568359,2.494379758834839
0.9816423654556274,1.8291243314743042
0.9476372003555298,3.5930867195129395
0.9572680592536926,4.298659324645996
0.9692018032073975,3.444350481033325
1.1301463842391968,2.432661533355713
1.035614013671875,3.2991042137145996
1.0307583808898926,3.6939103603363037
0.9252665042877197,4.244457721710205
0.9420835375785828,3.2789435386657715
0.9095932245254517,3.033474922180176
0.9748907089233398,4.139946937561035
0.9255650043487549,2.6414475440979004
0.9438184499740601,2.577042579650879
0.9550089240074158,3.1969432830810547
0.969017744064331,2.861146926879883
0.8992692828178406,3.071747303009033
0.9252060055732727,4.151524543762207
1.0059876441955566,2.6868929862976074
1.0246952772140503,4.149153709411621
0.9924477934837341,3.5946261882781982
0.8807290196418762,3.252990484237671
0.9018372893333435,3.1506636142730713
0.9454748034477234,2.8452048301696777
0.9322574138641357,4.263007640838623
0.8912862539291382,2.2658112049102783
1.0712820291519165,3.0706939697265625
0.9294108152389526,2.4835338592529297
0.9702075123786926,2.3580095767974854
0.8781331777572632,3.4779183864593506
0.9709963202476501,3.035740375518799
0.9347188472747803,3.8574843406677246
0.8565974831581116,3.11627197265625
0.997869610786438,3.8874738216400146
0.8665299415588379,3.636991500854492
0.98150634765625,3.5758283138275146
0.9202319979667664,2.857391834259033
0.8951790928840637,3.2277414798736572
0.9729533195495605,1.958177089691162
0.9604880809783936,4.221487522125244
0.9964009523391724,2.7386043071746826
0.9605774283409119,2.796435594558716
0.8497326374053955,2.8511641025543213
0.947147786617279,2.977458953857422
1.0252790451049805,2.8896379470825195
0.8697553873062134,3.6552646160125732
0.9281551241874695,4.318418025970459
0.9108670353889465,2.9502675533294678
0.9313801527023315,2.5661561489105225
0.8482547402381897,3.639777898788452
0.9115233421325684,2.9249744415283203
0.891894519329071,3.5167500972747803
0.9376880526542664,2.634206771850586
0.9829749464988708,2.942704677581787
0.9848819971084595,3.19040846824646
0.87535160779953,3.900803327560425
0.9212284088134766,3.6249563694000244
0.9645534157752991,1.8693619966506958
0.9689392447471619,2.8081400394439697
0.9727329015731812,2.8885695934295654
0.8896127939224243,2.8425984382629395
0.9725679159164429,3.368607521057129
0.9696242213249207,2.9739370346069336
0.8812394738197327,2.73154354095459
0.9834422469139099,3.5323050022125244
0.8426337242126465,4.440453052520752
0.875239908695221,3.6122052669525146
0.8942950963973999,3.2220635414123535
0.9355098009109497,3.629974603652954
0.8774378299713135,3.145153284072876
0.8784418106079102,2.383430004119873
0.8989781141281128,4.586970329284668
0.9530187845230103,4.836061477661133
0.926006555557251,3.4342522621154785
0.976036012172699,4.136082172393799
0.9651144742965698,3.3882970809936523
0.9047422409057617,3.3257200717926025
0.8852142095565796,2.3439478874206543
0.929587185382843,2.6205570697784424
0.8636071085929871,3.700629949569702
0.962877631187439,3.815335988998413
0.8878422379493713,4.036291122436523
0.9792709350585938,3.7465291023254395
0.9186583161354065,4.583837985992432
0.868514358997345,2.3733510971069336
0.9463151693344116,3.7734644412994385
0.929427444934845,3.2624998092651367
0.9280974864959717,3.229827404022217
0.9522099494934082,3.5734493732452393
0.839041531085968,3.558884620666504
0.8961876034736633,2.6384520530700684
0.9163033366203308,3.492448329925537
0.9211827516555786,2.818073034286499
0.8421642184257507,3.415943145751953
0.888498067855835,3.845384359359741
0.9671980142593384,3.6280806064605713
0.990634560585022,3.5385913848876953
0.9553631544113159,3.3369178771972656
0.8391737341880798,2.4157052040100098
0.9454094767570496,3.3058204650878906
0.8515516519546509,2.6305863857269287
0.9135477542877197,3.1098663806915283
1.0192054510116577,2.7946035861968994
0.8794078230857849,3.183406114578247
0.8954476714134216,3.260202407836914
0.8807077407836914,3.639320135116577
0.937484622001648,3.264213800430298
0.8910956978797913,4.524387836456299
0.8811625242233276,4.503037452697754
0.9561127424240112,2.346381425857544
0.8030790686607361,3.260909080505371
0.8351529240608215,2.9970245361328125
0.9308668375015259,3.3608832359313965
0.9638621807098389,1.389959692955017
0.8826069831848145,2.8661437034606934
0.8717806935310364,3.5895144939422607
0.8819553852081299,2.649052858352661
0.9473229646682739,2.814275026321411
0.9638633131980896,2.891658067703247
0.9360050559043884,4.853491306304932
0.8060439229011536,4.436478614807129
0.8291355967521667,2.516775369644165
0.9476948976516724,4.244473934173584
0.9646642804145813,2.4748923778533936
0.9323419332504272,3.0971601009368896
0.9368615746498108,2.41129207611084
0.9012516140937805,3.2860605716705322
0.9702641367912292,3.5742616653442383
0.787377119064331,3.2590999603271484
0.9226099252700806,2.7181284427642822
0.873805046081543,2.6727612018585205
0.9307991862297058,2.9654784202575684
0.856565535068512,2.7171289920806885
0.8637481927871704,3.487982988357544
0.8326704502105713,2.7254419326782227
0.8091346621513367,2.3953237533569336
0.9405183792114258,3.134406328201294
0.8671199083328247,2.9360604286193848
0.9116484522819519,2.0024654865264893
0.827319860458374,3.5477612018585205
0.814117431640625,2.8198094367980957
0.8458669781684875,4.119860649108887
0.8700284957885742,2.482820510864258
0.91126549243927,3.693528890609741
0.8975297212600708,2.3320071697235107
0.9328826069831848,2.6821019649505615
0.8471947908401489,3.8308651447296143
0.8923792243003845,3.3581316471099854
0.882645845413208,3.0611660480499268
0.891250729560852,3.506732225418091
0.9612094163894653,2.575174570083618
0.9014357924461365,3.1154046058654785
0.9284054040908813,2.611574411392212
0.8740946650505066,3.63012433052063
0.8493456244468689,4.034870147705078
0.8533473014831543,2.8120017051696777
0.8662197589874268,2.5865213871002197
0.8708661794662476,3.7954676151275635
0.8230870962142944,4.56381368637085
0.9771959185600281,2.6500937938690186
0.9550896286964417,4.13423490524292
0.9139680862426758,2.5652480125427246
0.9163649678230286,3.060840606689453
0.9541361331939697,4.01478910446167
0.898313581943512,3.945136070251465
0.9428019523620605,2.6105916500091553
0.9457939863204956,2.2765893936157227
0.9155726432800293,4.2071309089660645
0.9044044613838196,4.299638271331787
0.9128284454345703,3.026965618133545
0.8420416116714478,3.034733772277832
0.8846303820610046,3.2242798805236816
0.7941108345985413,3.4224705696105957
0.8492724299430847,3.355499029159546
0.8271218538284302,4.299681186676025
0.8482306003570557,3.1332364082336426
0.908184826374054,2.803925037384033
0.9251909852027893,3.2390334606170654
0.8775683045387268,3.1905617713928223
0.8148418068885803,4.010807514190674
0.9657620191574097,4.037350177764893
0.860438883304596,3.0413289070129395
0.8139793276786804,3.251707077026367
0.8697384595870972,3.7753946781158447
0.905939519405365,1.8539880514144897
0.8269364833831787,2.6144769191741943
0.8641940951347351,4.06087064743042
0.8727523684501648,2.8638644218444824
0.8724749684333801,1.9446645975112915
0.8528830409049988,3.112046003341675
0.8532220721244812,3.144770383834839
0.8428664207458496,3.6568799018859863
0.9284983277320862,3.4285311698913574
0.9573129415512085,4.58258581161499
0.8832477927207947,2.646239995956421
0.851075291633606,3.8594014644622803
0.9167371988296509,1.7622877359390259
0.8770472407341003,2.5563154220581055
0.8645148873329163,2.5262982845306396
0.827378511428833,2.672851324081421
0.9045531749725342,2.889902114868164
0.8737812638282776,2.513244152069092
0.8626850247383118,2.88653564453125
0.8491538763046265,3.1832144260406494
0.8799430131912231,4.643415927886963
0.8187180757522583,2.137329578399658
0.8255828619003296,2.108323574066162
0.9171894788742065,2.398533344268799
0.822894811630249,2.02923321723938
0.897532045841217,3.7375376224517822
0.8374471068382263,5.301565170288086
0.9216583967208862,2.674328088760376
0.9259734749794006,2.622133493423462
0.882698118686676,3.0259623527526855
0.8459507822990417,2.5592429637908936
0.9016453623771667,2.974871873855591
0.8689844608306885,3.338528633117676
0.8040687441825867,4.218669414520264
0.8165665864944458,2.729738235473633
0.9114683270454407,3.3555634021759033
0.7844128012657166,3.932698965072632
0.8694705367088318,3.0670664310455322
0.9366273880004883,3.7604055404663086
0.8075532913208008,4.145157337188721
0.9137819409370422,2.528682231903076
0.9098662734031677,4.163093566894531
0.8666513562202454,2.968987464904785
0.8294905424118042,3.2172348499298096
0.7572762966156006,3.4787261486053467
0.8534862399101257,3.06488037109375
0.8633061051368713,4.577618598937988
0.8562238216400146,2.9230003356933594
0.8288617134094238,3.4323890209198
0.8952330350875854,3.4708518981933594
0.8656713962554932,4.492801189422607
0.8779851794242859,4.117820739746094
0.8209287524223328,2.3528661727905273
0.8558058738708496,2.88972806930542
0.9042216539382935,2.584050416946411
0.8823949694633484,2.9378879070281982
0.8585463762283325,3.7199149131774902
0.9072673320770264,2.7196269035339355
0.9037231206893921,3.2058067321777344
0.8317946195602417,4.292449951171875
0.8797010779380798,3.5707104206085205
0.728445291519165,2.959848403930664
0.8106306195259094,2.032968044281006
0.8248561024665833,2.4863908290863037
0.8258531093597412,2.684732437133789
0.8385208249092102,4.176818370819092
0.8863379955291748,3.3525664806365967
0.8409773111343384,4.535627365112305
0.8318042159080505,2.7782907485961914
0.8176760077476501,3.8441054821014404
0.8701391816139221,3.131479024887085
0.862311601638794,4.041542053222656
0.7463330626487732,4.362085342407227
0.8754782676696777,2.188093662261963
0.9157683849334717,3.2141401767730713
0.8154314160346985,3.2191600799560547
0.8913801312446594,3.249235153198242
0.76555335521698,2.750220775604248
0.8530858159065247,2.773897647857666
0.9002649784088135,2.593135118484497
0.8842610120773315,3.138923406600952
0.8401924967765808,3.183811664581299
0.881441056728363,3.292121648788452
0.8464484810829163,2.9571592807769775
0.8840284943580627,4.256933212280273
0.8981748819351196,2.6915204524993896
0.8684011697769165,2.3461813926696777
0.9149633646011353,3.33318829536438
0.8353931307792664,3.899318218231201
0.8504220247268677,4.175870418548584
0.8596323728561401,2.564626455307007
0.7837058305740356,3.470914840698242
0.8491948843002319,2.3483495712280273
0.8640674948692322,2.5381686687469482
0.8523536324501038,2.6110150814056396
0.849866509437561,2.5265958309173584
0.8321362733840942,3.1810989379882812
0.9054902791976929,3.413027048110962
0.8745728731155396,3.1126604080200195
0.8512012362480164,3.618797540664673
0.7818461656570435,2.921738624572754
0.8564214110374451,2.684183359146118
0.7776593565940857,2.294987440109253
0.8261404037475586,2.7358360290527344
0.8907228112220764,4.202713966369629
0.7921584844589233,3.0565567016601562
0.8921805024147034,3.8039867877960205
0.8030362129211426,3.033567190170288
0.9469727277755737,3.141648054122925
0.8044848442077637,2.340463399887085
0.8613647222518921,3.5705697536468506
0.8619991540908813,4.544020175933838
0.8530449867248535,4.190829277038574
0.8080706596374512,3.452742338180542
0.8053818941116333,3.031168222427368
0.8653380870819092,4.545639991760254
0.8440966010093689,3.364132881164551
0.836669385433197,3.8375329971313477
0.9227011203765869,3.558680534362793
0.7748941779136658,3.2375314235687256
0.8216161727905273,2.3247296810150146
0.8306921720504761,2.834991455078125
0.8044214844703674,2.4828388690948486
0.8487935662269592,3.828448534011841
0.8651959300041199,4.3942742347717285
0.7695835828781128,2.4901862144470215
0.8273095488548279,3.157567024230957
0.8838663101196289,3.9799132347106934
0.7839699983596802,4.059831142425537
0.7952749729156494,2.9339370727539062
0.8616232872009277,1.9168946743011475
0.8300862908363342,2.7636687755584717
0.8270086050033569,2.3032796382904053
0.8390079140663147,3.534777879714966
0.8071913123130798,4.189042568206787
0.7831231951713562,2.4814345836639404
0.8962684869766235,3.7176833152770996
0.8717350959777832,2.9350974559783936
0.9375730752944946,2.634456157684326
0.8060846924781799,2.390666961669922
0.9039950370788574,3.390092134475708
0.8382384181022644,2.2510056495666504
0.7696493268013,3.458767890930176
0.9401840567588806,4.311108589172363
0.8790174722671509,4.613489151000977
0.8462586998939514,2.001951217651367
0.8229892253875732,2.6637635231018066
0.8574408292770386,3.382422924041748
0.8637043237686157,2.7261455059051514
0.8398240804672241,2.6988179683685303
0.8308892846107483,4.434275150299072
0.8536835312843323,3.003246307373047
0.8660752773284912,2.3958170413970947
0.8358232975006104,3.870677947998047
0.8268917798995972,2.3401594161987305
0.8108773827552795,3.9894676208496094
0.8393316268920898,3.2966971397399902
0.8194610476493835,3.71541166305542
0.8226077556610107,3.313572406768799
0.851609468460083,3.183542490005493
0.8922604918479919,4.928675174713135
0.8100862503051758,2.8231959342956543
0.8250693082809448,4.24229097366333
0.7720795273780823,3.4018571376800537
0.7931332588195801,3.647702932357788
0.8116182088851929,2.6975040435791016
0.7376298904418945,3.865359306335449
0.7826122045516968,4.147979736328125
0.8294583559036255,3.0160813331604004
0.8204469680786133,4.067556858062744
0.8525336980819702,2.7770090103149414
0.8758819699287415,3.954282522201538
0.8177053928375244,2.775301694869995
0.8489486575126648,2.854349136352539
0.8336282968521118,2.743873357772827
0.7682134509086609,3.489952802658081
0.7957829236984253,2.5010156631469727
0.7407661080360413,2.865975856781006
0.8501018285751343,2.7016327381134033
0.7652696967124939,3.032256603240967
0.8929354548454285,2.9395389556884766
0.7967042326927185,3.25905179977417
0.8700688481330872,3.1708056926727295
0.7805368304252625,3.1838338375091553
0.8624308705329895,3.020965337753296
0.8173341751098633,2.265660285949707
0.7851130366325378,3.4662625789642334
0.8021606802940369,3.358097791671753
0.8144470453262329,2.912363052368164
0.8194239139556885,3.611119031906128
0.8827469944953918,2.557177782058716
0.8872370719909668,2.972879409790039
0.8560577034950256,3.7520592212677
0.7791373133659363,3.537328004837036
0.8447782397270203,3.3337414264678955
0.7357321977615356,3.237421989440918
0.7495684623718262,3.9780092239379883
0.8811570405960083,3.6631546020507812
0.7534872889518738,3.5925631523132324
0.818415641784668,2.0413453578948975
0.8115049004554749,5.3403754234313965
0.8262474536895752,2.4245615005493164
0.7924281358718872,3.3255162239074707
0.812867283821106,3.31512713432312
0.8383382558822632,3.618807077407837
0.8345622420310974,3.3297653198242188
0.791435718536377,4.060232162475586
0.7786328196525574,2.4049899578094482
0.7981727123260498,4.156423091888428
0.810552179813385,2.264838457107544
0.9254944324493408,2.6396307945251465
0.8128422498703003,2.5149753093719482
0.8607650399208069,3.9250354766845703
0.797217845916748,3.043377161026001
0.7848283648490906,3.1863625049591064
0.9388765692710876,4.181949615478516
0.8097673058509827,3.3740878105163574
0.806721031665802,2.682898998260498
0.8198556900024414,2.592224597930908
0.8419310450553894,2.690643072128296
0.8391584157943726,1.9713400602340698
0.8006144762039185,3.3541972637176514
0.8329399824142456,2.7793850898742676
0.8118720054626465,3.4152915477752686
0.8988420963287354,2.6852526664733887
0.888495922088623,2.893082857131958
0.895169198513031,1.9510091543197632
0.839122474193573,3.1364388465881348
0.8989503979682922,3.2299721240997314
0.8332779407501221,2.407292604446411
0.8306373953819275,4.278793811798096
0.8211191892623901,3.332555055618286
0.8453535437583923,3.515950918197632
0.8530609607696533,2.8140156269073486
0.8607944250106812,2.6133220195770264
0.784736692905426,3.3765132427215576
0.8109799027442932,4.135847568511963
0.8785107135772705,2.8996729850769043
0.8144979476928711,2.126068115234375
0.8128450512886047,4.176900863647461
